Name,Price,Mrp,Discount,Brand,Link,SKU_code,Path,Category 1,Category 2,Category 3,Category 4,Category 5,Product Type,Product Line,Model,UOM,Country of Origin,Sales Unit,Weight/ Volume UOM,Weight/ Volume,Shape,Series,Manufacturer/Importer Name,Manufacturer/Importer Address,Finish,Coverage Area/Box/SQMT,Base Material,Thickness,Module,Material Category,Material Description,External Material Group,Wattage,Type/ Mounting Type,Sub Brand,Fitment,Warranty,KEY,PASSWORD,FINGER PRINT,RFID CARD,Avg.Weight in KG/LTR/GM,Dimension/ Size,Wire Grade,Wire Length (Meter),BLUETOOTH,Pattern,Coverage Area/Box/SFT,Pack Size,Colour Family,Core,Colour Name(CCT),Series/Sub brands,Current Rating(AMP),Wire Area (sq. mm),Lumen,IOT,Size (Cut out) MM,Breaking Capacity,Pole,Way,Assembly Required,Assembly Type,What is in the Box,Product Care Instructions,Style,Age Range (Description),Special Feature,Number of Pcs,Size,Load Capacity,Metal Type,Noise,Steel Grade,Maximum Weight Recommendation,Angle,Occasion,Room Type,Surface Recommendation,Item Firmness Description
"cera q type 1485
shine finish exposed white glossy",₹1319.97,₹1760.00,25%,CERA,https://www.hippostores.com/cera-q-type-1485-shine-finish-exposed-white-glossy-model-b1120104/product/2000002754,2000002754,sanitary ware and bath fittings (sbf) > iwt > flush plate > FLUSH PLATE,sanitary ware and bath fittings (sbf),iwt,flush plate,FLUSH PLATE,,FLUSH PLATE,FLUSH PLATE,B1120104,PCE,India,PCE,KGM,0.0,,,Cera Sanitaryware Limited,"Khasra No.82/21/2 & 82/22/2,Mundka Village,, Opp Metro Pillar-547,, Nr.Dada Randheer Dharam, Delhi, Delhi, DL, 110041",GLOSSY,,,,,SBF,CERA Q TYP SHINE FINSH EXPOSD WHTE GLOSY,CERA SANITARYWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supreme pipe pvc-u q/f 6 kgf/sqcm 090mm 6meter lg,₹1994.86,₹4820.00,59%,SUPREME,https://www.hippostores.com/supreme-pipe-pvc-u-q-f-6-kgf-sqcm-090mm-6meter-lg-model-pa5qf6090l/product/2000002315,2000002315,sanitary ware and bath fittings (sbf) > plumbing > pipes and fittings > PIPES AND FITTINGS,sanitary ware and bath fittings (sbf),plumbing,pipes and fittings,PIPES AND FITTINGS,,PIPES AND FITTINGS,PIPES AND FITTINGS,PA5QF6090L,PCE,India,PCE,KGM,2.5,,,Veer Pipe Agencies Pvt.Ltd,"Shiv Murti complex,Village Bakoli,Near Main G.T Road, Delhi, DL, 110036",,,,,,,,,,PIPE,SUPREME,,,,,,,,6 m,,,,,,,GREY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera captor one pcs ewc s1013205sn,₹8992.78,₹11990.00,25%,CERA,https://www.hippostores.com/cera-captor-one-pcs-ewc-s1013205sn-model-s1013205sn/product/2000004884,2000004884,sanitary ware and bath fittings (sbf) > vitreous > water closet > ONE PIECE,sanitary ware and bath fittings (sbf),vitreous,water closet,ONE PIECE,,ONE PIECE,WATER CLOSET,S1013205SN,PCE,India,PCE,KGM,51.6,,CAPTOR,Cera Sanitaryware Limited,"9 GIDC,Industrial Estate,Kadi,Dist.Mehsana,North Gujarat, Mehsana, Mehsana, Mehsana, GJ, 382715",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera capstan mini 225 mm one pc ewc s1013160,₹9743.21,₹12990.00,25%,CERA,https://www.hippostores.com/cera-capstan-mini-225-mm-one-pc-ewc-s1013160-model-s1013160/product/2000004885,2000004885,sanitary ware and bath fittings (sbf) > vitreous > water closet > ONE PIECE,sanitary ware and bath fittings (sbf),vitreous,water closet,ONE PIECE,,ONE PIECE,WATER CLOSET,S1013160,PCE,India,PCE,KGM,51.2,,CAPSTAN,Cera Sanitaryware Limited,"9 GIDC,Industrial Estate,Kadi,Dist.Mehsana,North Gujarat, Mehsana, Mehsana, Mehsana, GJ, 382715",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"goeka hex nipple brass heavy 1/2""",₹84.15,₹99.00,15%,GOEKA,https://www.hippostores.com/goeka-hex-nipple-brass-heavy-1-2-model-al-36/product/2000004458,2000004458,sanitary ware and bath fittings (sbf) > bathroom accessory > bathroom accessory > BATHROOM ACCESSORY,sanitary ware and bath fittings (sbf),bathroom accessory,bathroom accessory,BATHROOM ACCESSORY,,BATHROOM ACCESSORY,BATHROOM ACCESSORY,AL-36,PCE,India,PCE,KGM,0.625,,,GOEKA BATHING INDIA PRIVATE LI,"HOUSE NO-77,BLK-WZ VILLAGE-TODAPUR, NORTH EAST DELHI, DL, 110012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supreme nu-drain pipe 200mm sn-8,₹11654.64,₹21472.00,46%,SUPREME,https://www.hippostores.com/supreme-nu-drain-pipe-200mm-sn-8-model-ps6qf6200g/product/2000004499,2000004499,sanitary ware and bath fittings (sbf) > plumbing > pipes and fittings > PIPES AND FITTINGS,sanitary ware and bath fittings (sbf),plumbing,pipes and fittings,PIPES AND FITTINGS,,PIPES AND FITTINGS,PIPES AND FITTINGS,PS6QF6200G,PCE,India,PCE,KGM,0.0,,,Veer Pipe Agencies Pvt.Ltd,"Shiv Murti complex,Village Bakoli,Near Main G.T Road, Delhi, DL, 110036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supreme nu-drain pipe 160mm sn-8,₹7438.84,₹13705.00,46%,SUPREME,https://www.hippostores.com/supreme-nu-drain-pipe-160mm-sn-8-model-ps6qf6160g/product/2000004498,2000004498,sanitary ware and bath fittings (sbf) > plumbing > pipes and fittings > PIPES AND FITTINGS,sanitary ware and bath fittings (sbf),plumbing,pipes and fittings,PIPES AND FITTINGS,,PIPES AND FITTINGS,PIPES AND FITTINGS,PS6QF6160G,PCE,India,PCE,KGM,0.0,,,Veer Pipe Agencies Pvt.Ltd,"Shiv Murti complex,Village Bakoli,Near Main G.T Road, Delhi, DL, 110036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
supreme nu-drain pipe 250mm sn-8,₹18124.6,₹33392.00,46%,SUPREME,https://www.hippostores.com/supreme-nu-drain-pipe-250mm-sn-8-model-ps6qf6250g/product/2000004500,2000004500,sanitary ware and bath fittings (sbf) > plumbing > pipes and fittings > PIPES AND FITTINGS,sanitary ware and bath fittings (sbf),plumbing,pipes and fittings,PIPES AND FITTINGS,,PIPES AND FITTINGS,PIPES AND FITTINGS,PS6QF6250G,PCE,India,PCE,KGM,0.0,,,Veer Pipe Agencies Pvt.Ltd,"Shiv Murti complex,Village Bakoli,Near Main G.T Road, Delhi, DL, 110036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"goeka goeka18"" square arm ss",₹382.51,₹450.00,15%,GOEKA,https://www.hippostores.com/goeka-goeka18-square-arm-ss-model-sa-28/product/2000004557,2000004557,sanitary ware and bath fittings (sbf) > faucet > fittings > SHOWER ARM,sanitary ware and bath fittings (sbf),faucet,fittings,SHOWER ARM,,SHOWER ARM,FITTINGS,SA-28,PCE,India,PCE,KGM,0.72,RECTANGLE,,GOEKA BATHING INDIA PRIVATE LI,"HOUSE NO-77,BLK-WZ VILLAGE-TODAPUR, NORTH EAST DELHI, DL, 110012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera cimba 225 mm one pc ewc snow white,₹10867.63,₹14490.00,25%,CERA,https://www.hippostores.com/cera-cimba-225-mm-one-pc-ewc-snow-white-model-s1013163sn/product/2000006710,2000006710,sanitary ware and bath fittings (sbf) > vitreous > water closet > ONE PIECE,sanitary ware and bath fittings (sbf),vitreous,water closet,ONE PIECE,,ONE PIECE,WATER CLOSET,S1013163SN,PCE,India,PCE,KGM,0.0,,,Cera Sanitaryware Limited,"Khasra No.82/21/2 & 82/22/2,Mundka Village,, Opp Metro Pillar-547,, Nr.Dada Randheer Dharam, Delhi, Delhi, DL, 110041",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goeka tile/marble drainage 100 mm x  600mm (24''),₹4674.98,₹5500.00,15%,GOEKA,https://www.hippostores.com/goeka-tile-marble-drainage-100-mm-x-600mm-24''-model-gr-39/product/2000006806,2000006806,sanitary ware and bath fittings (sbf) > bathroom accessory > FLOOR DRAINS,sanitary ware and bath fittings (sbf),bathroom accessory,FLOOR DRAINS,,,FLOOR DRAIN,FLOOR DRAINS,GR-39,PCE,India,PCE,KGM,0.0,,TILE SHOWER DRAINAGE,GOEKA BATHING INDIA PRIVATE LI,"HOUSE NO-77,BLK-WZ VILLAGE-TODAPUR, NORTH EAST DELHI, DL, 110012",MATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera carnival rimless wall hung matt white with duroplast seat cover s1044144mw,₹10770.39,₹14360.00,25%,CERA,https://www.hippostores.com/cera-carnival-rimless-wall-hung-matt-white-with-duroplast-seat-cover-s1044144mw-model-s1044144mw/product/2000004867,2000004867,sanitary ware and bath fittings (sbf) > vitreous > water closet > WALL HUNG,sanitary ware and bath fittings (sbf),vitreous,water closet,WALL HUNG,,WALL HUNG,WATER CLOSET,S1044144MW,PCE,India,PCE,KGM,0.0,,CARNIVAL,Cera Sanitaryware Limited,"9 GIDC,Industrial Estate,Kadi,Dist.Mehsana,North Gujarat, Mehsana, Mehsana, Mehsana, GJ, 382715",MATT,,,,,SBF,CERA CRL RML WL HG MWD ST CVR S1044144MW,CERA SANITARYWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera cattler one pcs ewc s1013208sn,₹10118.37,₹13490.00,25%,CERA,https://www.hippostores.com/cera-cattler-one-pcs-ewc-s1013208sn-model-s1013208sn/product/2000004883,2000004883,sanitary ware and bath fittings (sbf) > vitreous > water closet > ONE PIECE,sanitary ware and bath fittings (sbf),vitreous,water closet,ONE PIECE,,ONE PIECE,WATER CLOSET,S1013208SN,PCE,India,PCE,KGM,51.88,,CATTLER,Cera Sanitaryware Limited,"9 GIDC,Industrial Estate,Kadi,Dist.Mehsana,North Gujarat, Mehsana, Mehsana, Mehsana, GJ, 382715",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"goeka multi jet spray with copper nozzel with 24"" pipe",₹297.51,₹350.00,15%,GOEKA,https://www.hippostores.com/goeka-multi-jet-spray-with-copper-nozzel-with-24-pipe-model-js-01/product/2000004460,2000004460,sanitary ware and bath fittings (sbf) > bathroom accessory > JET SPRAYS,sanitary ware and bath fittings (sbf),bathroom accessory,JET SPRAYS,,,JET SPRAY,JET SPRAYS,JS-01,PCE,India,PCE,KGM,0.2,,,GOEKA BATHING INDIA PRIVATE LI,"HOUSE NO-77,BLK-WZ VILLAGE-TODAPUR, NORTH EAST DELHI, DL, 110012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar single lever wall mixer with provision o vgp-chr-81119,₹5250.02,₹5850.00,10%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-single-lever-wall-mixer-with-provision-o-vgp-chr-81119-model-vgp-chr-81119/product/2000002810,2000002810,sanitary ware and bath fittings (sbf) > faucet > showering > EXPOSED B&S,sanitary ware and bath fittings (sbf),faucet,showering,EXPOSED B&S,,EXPOSED BATH & SHOWER,SHOWER,VGP-CHR-81119,PCE,India,PCE,KGM,2.75,,VGP,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, BHIWADI, RJ, 301019",,,,,,,,,,,JAQUAR,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler aleo 1 way bib cock polished chrome glossy,₹3433.36,₹4200.00,18%,KOHLER,https://www.hippostores.com/kohler-aleo-1-way-bib-cock-polished-chrome-glossy-model-20073in-4-cp/product/2000001560,2000001560,sanitary ware and bath fittings (sbf) > faucet > fittings > BIB COCK,sanitary ware and bath fittings (sbf),faucet,fittings,BIB COCK,,BIB COCK,FITTINGS,20073IN-4-CP,PCE,India,PCE,KGM,0.8,,ALEO,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,,,,,,ALEO,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler parallel bath spout w/o diverter 23512in-chrome plated,₹4967.26,₹6510.00,24%,KOHLER,https://www.hippostores.com/kohler-parallel-bath-spout-w-o-diverter-23512in-chrome-plated-model-23512in-cp/product/2000000974,2000000974,sanitary ware and bath fittings (sbf) > faucet > bath spout > BATH SPOUT,sanitary ware and bath fittings (sbf),faucet,bath spout,BATH SPOUT,,BATH SPOUT,BATH SPOUT,23512IN-CP,PCE,India,PCE,KGM,1.15,,PARALLEL,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,SBF,KOHLER PARALLEL BATH SPOUT W/O DIVERTER,KOHLER INDIA,,,PARALLEL,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar single lever kitchen faucet / kitchen mixer (table mounted) flr-chr-5177b,₹5150.03,₹5650.00,9%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-single-lever-kitchen-faucet-kitchen-mixer-table-mounted-flr-chr-5177b-model-flr-chr-5177b/product/2000001682,2000001682,sanitary ware and bath fittings (sbf) > faucet > kitchen faucet > KITCHEN FAUCET,sanitary ware and bath fittings (sbf),faucet,kitchen faucet,KITCHEN FAUCET,,KITCHEN FAUCET,KITCHEN FAUCET,FLR-CHR-5177B,PCE,India,PCE,KGM,2.38,,FLR,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, BHIWADI, RJ, 301019",,,,,,,,,,,JAQUAR,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler mastershower elbow shower arm 16346in-rgd,₹4440.49,₹5820.00,24%,KOHLER,https://www.hippostores.com/kohler-mastershower-elbow-shower-arm-16346in-rgd-model-16346in-rgd/product/2000000952,2000000952,sanitary ware and bath fittings (sbf) > faucet > fittings > SHOWER ARM,sanitary ware and bath fittings (sbf),faucet,fittings,SHOWER ARM,,SHOWER ARM,FITTINGS,16346IN-RGD,PCE,India,PCE,KGM,0.475,,MASTER SHOWER,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,,,,,,MASTER SHOWER,,,,,,,,,,,,,,,ROSE GOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar single lever tall boy lav faucet / basin mixer with 125mm extensi ali-chr-85005b,₹6900.03,₹7950.00,13%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-single-lever-tall-boy-lav-faucet-basin-mixer-with-125mm-extensi-ali-chr-85005b-model-ali-chr-85005b/product/2000001648,2000001648,sanitary ware and bath fittings (sbf) > faucet > lav faucet > LAV FAUCET,sanitary ware and bath fittings (sbf),faucet,lav faucet,LAV FAUCET,,LAV FAUCET,LAVATORY FAUCET,ALI-CHR-85005B,PCE,India,PCE,KGM,2.35,,ALI,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, BHIWADI, RJ, 301019",,,,,,,,,,,JAQUAR,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler vive sc monoblock wm lav faucet / basin mixer 23975in-4nd-chrome plated,₹9064.59,₹11880.00,24%,KOHLER,https://www.hippostores.com/kohler-vive-sc-monoblock-wm-lav-faucet-basin-mixer-23975in-4nd-chrome-plated-model-23975in-4nd-cp/product/2000001012,2000001012,sanitary ware and bath fittings (sbf) > faucet > wm lav faucet > WM LAV FAUCET,sanitary ware and bath fittings (sbf),faucet,wm lav faucet,WM LAV FAUCET,,WALL MOUNT LAV FAUCET,WALL MOUNTED LAV FAUCET,23975IN-4ND-CP,PCE,India,PCE,KGM,3.747,,VIVE,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,,,,,,VIVE,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler elate kitchen faucet / kitchen mixer in polished chrome,₹17548.69,₹23000.00,24%,KOHLER,https://www.hippostores.com/kohler-elate-kitchen-faucet-kitchen-mixer-in-polished-chrome-model-13963t-c4-cp/product/2000002760,2000002760,sanitary ware and bath fittings (sbf) > faucet > kitchen faucet > KITCHEN FAUCET,sanitary ware and bath fittings (sbf),faucet,kitchen faucet,KITCHEN FAUCET,,KITCHEN FAUCET,KITCHEN FAUCET,13963T-C4-CP,PCE,,PCE,KGM,3.98,,ELATE,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,,,,,,ELATE,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler verticyl™ round undercounter basin lavatory 2883-0,₹6703.86,₹8200.00,18%,KOHLER,https://www.hippostores.com/kohler-verticyl-round-undercounter-basin-lavatory-2883-0-model-2883-0/product/2000000805,2000000805,sanitary ware and bath fittings (sbf) > vitreous > wash basin > UNDER COUNTER,sanitary ware and bath fittings (sbf),vitreous,wash basin,UNDER COUNTER,,UNDER COUNTER,WASH BASIN,2883-0,PCE,,PCE,KGM,8.03,ROUND,VERTCYL,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,,,,,,VERTCYL,,,,,,,,,,,,,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera ceremony one pcs ewc s1013207sn,₹11618.48,₹15490.00,25%,CERA,https://www.hippostores.com/cera-ceremony-one-pcs-ewc-s1013207sn-model-s1013207sn/product/2000004882,2000004882,sanitary ware and bath fittings (sbf) > vitreous > water closet > ONE PIECE,sanitary ware and bath fittings (sbf),vitreous,water closet,ONE PIECE,,ONE PIECE,WATER CLOSET,S1013207SN,PCE,India,PCE,KGM,0.0,,CEREMONY,Cera Sanitaryware Limited,"9 GIDC,Industrial Estate,Kadi,Dist.Mehsana,North Gujarat, Mehsana, Mehsana, Mehsana, GJ, 382715",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar faucet 2 way bib cock con-chr-041kn,₹1230.01,₹1375.00,11%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-faucet-2-way-bib-cock-con-chr-041kn-model-con-chr-041kn/product/2000004004,2000004004,sanitary ware and bath fittings (sbf) > faucet > fittings > BIB COCK,sanitary ware and bath fittings (sbf),faucet,fittings,BIB COCK,,BIB COCK,FITTINGS,CON-CHR-041KN,PCE,India,PCE,KGM,0.693,,CON,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, NEW DELHI, NEW DELHI, BHIWADI, RJ, 301019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar wall outlet with shower hook / supply elbow in round sh sha-chr-566r,₹840.01,₹950.00,12%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-wall-outlet-with-shower-hook-supply-elbow-in-round-sh-sha-chr-566r-model-sha-chr-566r/product/2000001769,2000001769,sanitary ware and bath fittings (sbf) > faucet > fittings > SUPPLY ELBOW,sanitary ware and bath fittings (sbf),faucet,fittings,SUPPLY ELBOW,,SUPPLY ELBOW,FITTINGS,SHA-CHR-566R,PCE,India,PCE,KGM,0.375,,SHA,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, BHIWADI, RJ, 301019",,,,,,,,,,SUPPLY ELBOW,JAQUAR,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler beitou shower single function 27731in-chrome plated,₹21254.21,₹32500.00,35%,KOHLER,https://www.hippostores.com/kohler-beitou-shower-single-function-27731in-chrome-plated-model-27731in-cp/product/2000001020,2000001020,sanitary ware and bath fittings (sbf) > faucet > showering > RAINHEAD,sanitary ware and bath fittings (sbf),faucet,showering,RAINHEAD,,RAINHEAD,SHOWER,27731IN-CP,PCE,,PCE,KGM,1.102,SQUARE,BEITOU,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,,,,,SINGLE FLOW,KOHLER,,,,,,,,330X230 mm,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera charishma 100mm one piece ewc white glossy,₹16125,₹21500.00,25%,CERA,https://www.hippostores.com/cera-charishma-100mm-one-piece-ewc-white-glossy-model-s1013114/product/2000001399,2000001399,sanitary ware and bath fittings (sbf) > vitreous > water closet > ONE PIECE,sanitary ware and bath fittings (sbf),vitreous,water closet,ONE PIECE,,ONE PIECE WC,WATER CLOSET,S1013114,PCE,India,PCE,KGM,51.22,OVAL,,Cera Sanitaryware Limited,"Khasra No.82/21/2 & 82/22/2,Mundka Village,, Opp Metro Pillar-547,, Nr.Dada Randheer Dharam, Delhi, Delhi, DL, 110041",GLOSSY,,,,,,,,,S TRAP,CERA,,,,,,,,100 mm,,,,,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera overhead rain shower square 200x200 mm f7010102ss,₹4207.64,₹5610.00,25%,CERA,https://www.hippostores.com/cera-overhead-rain-shower-square-200x200-mm-f7010102ss-model-f7010102ss/product/2000004843,2000004843,sanitary ware and bath fittings (sbf) > faucet > showering > SHOWERHEAD,sanitary ware and bath fittings (sbf),faucet,showering,SHOWERHEAD,,SHOWERHEAD,SHOWERING,F7010102SS,PCE,India,PCE,KGM,0.0,,,Cera Sanitaryware Limited,"9 GIDC,Industrial Estate,Kadi,Dist.Mehsana,North Gujarat, Mehsana, Mehsana, Mehsana, GJ, 382715",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera campbell 220 one piece ewc slim sc,₹9742.93,₹12990.00,25%,CERA,https://www.hippostores.com/cera-campbell-220-one-piece-ewc-slim-sc-model-s1013156/product/2000000693,2000000693,sanitary ware and bath fittings (sbf) > vitreous > water closet > ONE PIECE,sanitary ware and bath fittings (sbf),vitreous,water closet,ONE PIECE,,ONE PIECE WC,WATER CLOSET,S1013156,PCE,India,PCE,KGM,42.12,SQUARE,,Cera Sanitaryware Limited,"Khasra No.82/21/2 & 82/22/2,Mundka Village,, Opp Metro Pillar-547,, Nr.Dada Randheer Dharam, Delhi, Delhi, DL, 110041",GLOSSY,,,,,,,,,S TRAP,CERA,,,,,,,,220 mm,,,,,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera chromo sl wm with bend pipe for ohs f1019411,₹4725.2,₹6300.00,25%,CERA,https://www.hippostores.com/cera-chromo-sl-wm-with-bend-pipe-for-ohs-f1019411-model-f1019411/product/2000004839,2000004839,sanitary ware and bath fittings (sbf) > faucet > showering > EXPOSED B&S,sanitary ware and bath fittings (sbf),faucet,showering,EXPOSED B&S,,EXPOSED BATH & SHOWER,SHOWERING,F1019411,PCE,India,PCE,KGM,0.0,,CHROMO,Cera Sanitaryware Limited,"9 GIDC,Industrial Estate,Kadi,Dist.Mehsana,North Gujarat, Mehsana, Mehsana, Mehsana, GJ, 382715",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera victor angle cock f1015201,₹750,₹1000.00,25%,CERA,https://www.hippostores.com/cera-victor-angle-cock-f1015201-model-f1015201/product/2000004859,2000004859,sanitary ware and bath fittings (sbf) > faucet > fittings > ANGLE VALVE,sanitary ware and bath fittings (sbf),faucet,fittings,ANGLE VALVE,,ANGLE VALVE,FITTINGS,F1015201,PCE,India,PCE,KGM,0.0,,VICTOR,Cera Sanitaryware Limited,"9 GIDC,Industrial Estate,Kadi,Dist.Mehsana,North Gujarat, Mehsana, Mehsana, Mehsana, GJ, 382715",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera cadre 220mm one piece ewc s close sc sn wh exposed white glossy,₹13117.02,₹17490.00,25%,CERA,https://www.hippostores.com/cera-cadre-220mm-one-piece-ewc-s-close-sc-sn-wh-exposed-white-glossy-model-s1013179/product/2000002596,2000002596,sanitary ware and bath fittings (sbf) > vitreous > water closet > ONE PIECE,sanitary ware and bath fittings (sbf),vitreous,water closet,ONE PIECE,,ONE PIECE WC,WATER CLOSET,S1013179,PCE,India,PCE,KGM,41.75,,CADRE,Cera Sanitaryware Limited,"Khasra No.82/21/2 & 82/22/2,Mundka Village,, Opp Metro Pillar-547,, Nr.Dada Randheer Dharam, Delhi, Delhi, DL, 110041",GLOSSY,,,,,,,,,S TRAP,CADRE,,,,,,,,220 mm,,,,,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera perla single lever basin mexer,₹4031.25,₹5375.00,25%,CERA,https://www.hippostores.com/cera-perla-single-lever-basin-mexer-model-f1012451/product/2000005197,2000005197,sanitary ware and bath fittings (sbf) > faucet > lav faucet > LAV FAUCET,sanitary ware and bath fittings (sbf),faucet,lav faucet,LAV FAUCET,,LAV FAUCET,LAV FAUCET,F1012451,PCE,India,PCE,KGM,0.0,ROUND,PERLA,Cera Sanitaryware Limited,"9 GIDC,Industrial Estate,Kadi,Dist.Mehsana,North Gujarat, Mehsana, Mehsana, Mehsana, GJ, 382715",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler accent tumbler holder matte black matte,₹2235.51,₹2930.00,24%,KOHLER,https://www.hippostores.com/kohler-accent-tumbler-holder-matte-black-matte-model-25428in-bl/product/2000001611,2000001611,sanitary ware and bath fittings (sbf) > bathroom accessory > tumbler > TUMBLER,sanitary ware and bath fittings (sbf),bathroom accessory,tumbler,TUMBLER,,TUMBLER,TUMBLER,25428IN-BL,PCE,,PCE,KGM,0.882,,ACCENT,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",MATTE,,,,,,,,,,ACCENT,,,,,,,,,,,,,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
