Name,Price,Mrp,Discount,Brand,Link,SKU_code,Path,Category 1,Category 2,Category 3,Category 4,Category 5,Product Type,Product Line,Model,UOM,Country of Origin,Sales Unit,Weight/ Volume UOM,Weight/ Volume,Shape,Series,Manufacturer/Importer Name,Manufacturer/Importer Address,Finish,Coverage Area/Box/SQMT,Base Material,Thickness,Module,Material Category,Material Description,External Material Group,Wattage,Type/ Mounting Type,Sub Brand,Fitment,Warranty,KEY,PASSWORD,FINGER PRINT,RFID CARD,Avg.Weight in KG/LTR/GM,Dimension/ Size,Wire Grade,Wire Length (Meter),BLUETOOTH,Pattern,Coverage Area/Box/SFT,Pack Size,Colour Family,Core,Colour Name(CCT),Series/Sub brands,Current Rating(AMP),Wire Area (sq. mm),Lumen,IOT,Size (Cut out) MM,Breaking Capacity,Pole,Way,Assembly Required,Assembly Type,What is in the Box,Product Care Instructions,Style,Age Range (Description),Special Feature,Number of Pcs,Size,Load Capacity,Metal Type,Noise,Steel Grade,Maximum Weight Recommendation,Angle,Occasion,Room Type,Surface Recommendation,Item Firmness Description
somany brika bon marvel crema fp gvt-floor 600 x 1200 9mm,₹950.03 (₹61.29/SQFT),₹1704.00,44%,SOMANY,https://www.hippostores.com/somany-brika-bon-marvel-crema-fp-gvt-floor-600-x-1200-9mm/product/3000011954,3000011954,tiles and flooring (tfl) > rooms tiles > gvt-floor > GVT-FLOOR 600 X 1200,tiles and flooring (tfl),rooms tiles,gvt-floor,GVT-FLOOR 600 X 1200,,GVT-FLOOR 600 X 1200,GVT-FLOOR,,BX,India,BX,KGM,27.0,,,Somany Ceramics Limited,"Bikaner Depot,Khasra No.112 & 113, Bikaner, Bikaner, Bikaner, RJ, 334302",POLISHED,1.44,VITRIFIED,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
somany brika bon onella onyx fp gvt-floor 600 x 1200 9mm,₹950.03 (₹61.29/SQFT),₹1704.00,44%,SOMANY,https://www.hippostores.com/somany-brika-bon-onella-onyx-fp-gvt-floor-600-x-1200-9mm/product/3000011955,3000011955,tiles and flooring (tfl) > rooms tiles > gvt-floor > GVT-FLOOR 600 X 1200,tiles and flooring (tfl),rooms tiles,gvt-floor,GVT-FLOOR 600 X 1200,,GVT-FLOOR 600 X 1200,GVT-FLOOR,,BX,India,BX,KGM,27.0,,,Somany Ceramics Limited,"Bikaner Depot,Khasra No.112 & 113, Bikaner, Bikaner, Bikaner, RJ, 334302",POLISHED,1.44,VITRIFIED,9 MM,,TFL,SMNY BB ONELLA ONYX FP GF600X1200 9MM,SOMANY CERAMICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
somany edgecut ec spice aqua matt (10 pc) ceramics- floor 300x300 7mm,₹380.99 (₹39.33/SQFT),₹562.00,32%,SOMANY,https://www.hippostores.com/somany-edgecut-ec-spice-aqua-matt-10-pc-ceramics-floor-300x300-7mm/product/3000011965,3000011965,tiles and flooring (tfl) > bathroom tiles > ceramics- floor > CERAMICS FLR 300X300,tiles and flooring (tfl),bathroom tiles,ceramics- floor,CERAMICS FLR 300X300,,CERAMICS- FLOOR 300X300,CERAMICS- FLOOR,,BX,India,BX,KGM,12.0,,CERAMIC,NIRMANGHAR TRADERS PVT LTD(LCL,"PLOT NO-11, INDUSTRIAL AREA, PHASE 2,, PANCHKULA, HR, 134112",MATT,0.9,CERAMIC,7 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
somany brika bon buxi silver fp gvt-floor 600 x 1200 9mm,₹950.03 (₹61.29/SQFT),₹1704.00,44%,SOMANY,https://www.hippostores.com/somany-brika-bon-buxi-silver-fp-gvt-floor-600-x-1200-9mm/product/3000011956,3000011956,tiles and flooring (tfl) > rooms tiles > gvt-floor > GVT-FLOOR 600 X 1200,tiles and flooring (tfl),rooms tiles,gvt-floor,GVT-FLOOR 600 X 1200,,GVT-FLOOR 600 X 1200,GVT-FLOOR,,BX,India,BX,KGM,27.0,,,Somany Ceramics Limited,"Bikaner Depot,Khasra No.112 & 113, Bikaner, Bikaner, Bikaner, RJ, 334302",POLISHED,1.44,VITRIFIED,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxture rinsed stone 610 x 450 25mm,₹2059.52 (₹225.08/SQFT),₹2677.45,23%,LUXTURE,https://www.hippostores.com/luxture-rinsed-stone-610-x-450-25mm/product/3000011972,3000011972,tiles and flooring (tfl) > cladding tiles > light weight concrete > WALL CLADDING,tiles and flooring (tfl),cladding tiles,light weight concrete,WALL CLADDING,,WALL CLADDING,LIGHT WEIGHT CONCRETE,,BX,India,BX,KGM,32.0,,WALL CLADDING,LUXTURE SURFACE COATING PVT. L,"70/A20 RAMA ROAD INDUSTRIAL AREA, NEW DELHI, DL, 110015",RUSTIC,0.850055741360089,STONE,25 MM,,TFL,LUXTURE RINSED STONE 610 X 450 25MM,LUXTURE SURFACE,,,,,No,,,,,,,,,,,,,,,RED,WALL CLADDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxture oregon stone 495 x 100 30mm,₹2018.61 (₹229.39/SQFT),₹2624.24,23%,LUXTURE,https://www.hippostores.com/luxture-oregon-stone-495-x-100-30mm/product/3000011973,3000011973,tiles and flooring (tfl) > cladding tiles > light weight concrete > WALL CLADDING,tiles and flooring (tfl),cladding tiles,light weight concrete,WALL CLADDING,,WALL CLADDING,LIGHT WEIGHT CONCRETE,,BX,India,BX,KGM,24.0,,WALL CLADDING,LUXTURE SURFACE COATING PVT. L,"70/A20 RAMA ROAD INDUSTRIAL AREA, NEW DELHI, DL, 110015",RUSTIC,0.817539947974731,STONE,30MM,,TFL,LUXTURE OREGON STONE 495 X 100 30MM,LUXTURE SURFACE,,,,,No,,,,,,,,,,,,,,,BEIGE,WALL CLADDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxture sg-08 500 x 500 30mm,₹762.47 (₹137.63/SQFT),₹991.24,23%,LUXTURE,https://www.hippostores.com/luxture-sg-08-500-x-500-30mm/product/3000011977,3000011977,tiles and flooring (tfl) > cladding tiles > light weight concrete > WALL CLADDING,tiles and flooring (tfl),cladding tiles,light weight concrete,WALL CLADDING,,WALL CLADDING,LIGHT WEIGHT CONCRETE,,BX,India,BX,KGM,15.0,,WALL CLADDING,LUXTURE SURFACE COATING PVT. L,"70/A20 RAMA ROAD INDUSTRIAL AREA, NEW DELHI, DL, 110015",RUSTIC,0.514678558156819,STONE,30MM,,TFL,LUXTURE SG-08 500 X 500 30MM,LUXTURE SURFACE,,,,,No,,,,,,,,,,,,,,,BEIGE,WALL CLADDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxture absp-2 200 x 90 50mm,₹838.71 (₹186.38/SQFT),₹1090.33,23%,LUXTURE,https://www.hippostores.com/luxture-absp-2-200-x-90-50mm/product/3000011980,3000011980,tiles and flooring (tfl) > cladding tiles > light weight concrete > WALL CLADDING,tiles and flooring (tfl),cladding tiles,light weight concrete,WALL CLADDING,,WALL CLADDING,LIGHT WEIGHT CONCRETE,,BX,India,BX,KGM,15.0,,WALL CLADDING,LUXTURE SURFACE COATING PVT. L,"70/A20 RAMA ROAD INDUSTRIAL AREA, NEW DELHI, DL, 110015",RUSTIC,0.418060200668896,STONE,50MM,,TFL,LUXTURE ABSP-2 200 X 90 50MM,LUXTURE SURFACE,,,,,No,,,,,,,,,,,,,,,BLACK,WALL CLADDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxture abst-17 280 x 280 50mm,₹1060.19 (₹243.72/SQFT),₹1378.29,23%,LUXTURE,https://www.hippostores.com/luxture-abst-17-280-x-280-50mm/product/3000011978,3000011978,tiles and flooring (tfl) > cladding tiles > light weight concrete > WALL CLADDING,tiles and flooring (tfl),cladding tiles,light weight concrete,WALL CLADDING,,WALL CLADDING,LIGHT WEIGHT CONCRETE,,BX,India,BX,KGM,18.0,,WALL CLADDING,LUXTURE SURFACE COATING PVT. L,"70/A20 RAMA ROAD INDUSTRIAL AREA, NEW DELHI, DL, 110015",RUSTIC,0.4041248606466,STONE,50MM,,TFL,LUXTURE ABST-17 280 X 280 50MM,LUXTURE SURFACE,,,,,No,,,,,,,,,,,,,,,GREY,WALL CLADDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient bell skd vitrified-parking 400x400 9mm tl cobblestone flora multi matt,₹431 (₹50.05/SQFT),₹813.00,47%,ORIENT BELL,https://www.hippostores.com/orient-bell-skd-vitrified-parking-400x400-9mm-tl-cobblestone-flora-multi-matt/product/3000011991,3000011991,tiles and flooring (tfl) > outdoor tiles > vitrified-parking > VITRIFD PRKG 400X400,tiles and flooring (tfl),outdoor tiles,vitrified-parking,VITRIFD PRKG 400X400,,VITRIFIED-PARKING 400 X 400,VITRIFIED-PARKING,,BX,India,BX,KGM,18.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",MATT,0.8,,9MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxture stakked english oak 600x290 35mm,₹2614.79 (₹270.96/SQFT),₹3399.30,23%,LUXTURE,https://www.hippostores.com/luxture-stakked-english-oak-600x290-35mm/product/3000011975,3000011975,tiles and flooring (tfl) > cladding tiles > light weight concrete > WALL CLADDING,tiles and flooring (tfl),cladding tiles,light weight concrete,WALL CLADDING,,WALL CLADDING,LIGHT WEIGHT CONCRETE,,BX,India,BX,KGM,30.0,,WALL CLADDING,LUXTURE SURFACE COATING PVT. L,"70/A20 RAMA ROAD INDUSTRIAL AREA, NEW DELHI, DL, 110015",RUSTIC,0.896506874767744,STONE,35MM,,TFL,LUXTURE STAKKED ENGLISH OAK 600X290 35MM,LUXTURE SURFACE,,,,,No,,,,,,,,,,,,,,,RED,WALL CLADDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxture absp-8 170 x 150 25mm,₹626.21 (₹186.37/SQFT),₹814.11,23%,LUXTURE,https://www.hippostores.com/luxture-absp-8-170-x-150-25mm/product/3000011979,3000011979,tiles and flooring (tfl) > cladding tiles > light weight concrete > WALL CLADDING,tiles and flooring (tfl),cladding tiles,light weight concrete,WALL CLADDING,,WALL CLADDING,LIGHT WEIGHT CONCRETE,,BX,India,BX,KGM,15.0,,WALL CLADDING,LUXTURE SURFACE COATING PVT. L,"70/A20 RAMA ROAD INDUSTRIAL AREA, NEW DELHI, DL, 110015",RUSTIC,0.312151616499443,STONE,25MM,,TFL,LUXTURE ABSP-8 170 X 150 25MM,LUXTURE SURFACE,,,,,No,,,,,,,,,,,,,,,BEIGE,WALL CLADDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxture sg-09 500 x 500 30mm,₹762.47 (₹137.63/SQFT),₹991.24,23%,LUXTURE,https://www.hippostores.com/luxture-sg-09-500-x-500-30mm/product/3000011981,3000011981,tiles and flooring (tfl) > cladding tiles > light weight concrete > WALL CLADDING,tiles and flooring (tfl),cladding tiles,light weight concrete,WALL CLADDING,,WALL CLADDING,LIGHT WEIGHT CONCRETE,,BX,India,BX,KGM,16.0,,WALL CLADDING,LUXTURE SURFACE COATING PVT. L,"70/A20 RAMA ROAD INDUSTRIAL AREA, NEW DELHI, DL, 110015",RUSTIC,0.514678558156819,STONE,30MM,,TFL,LUXTURE SG-09 500 X 500 30MM,LUXTURE SURFACE,,,,,No,,,,,,,,,,,,,,,CREAM,WALL CLADDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxture stakked oak 600 x 290 30mm,₹3137.75 (₹270.96/SQFT),₹4079.16,23%,LUXTURE,https://www.hippostores.com/luxture-stakked-oak-600-x-290-30mm/product/3000011974,3000011974,tiles and flooring (tfl) > cladding tiles > light weight concrete > WALL CLADDING,tiles and flooring (tfl),cladding tiles,light weight concrete,WALL CLADDING,,WALL CLADDING,LIGHT WEIGHT CONCRETE,,BX,India,BX,KGM,32.0,,WALL CLADDING,LUXTURE SURFACE COATING PVT. L,"70/A20 RAMA ROAD INDUSTRIAL AREA, NEW DELHI, DL, 110015",RUSTIC,1.07580824972129,STONE,30MM,,TFL,LUXTURE STAKKED OAK 600 X 290 30MM,LUXTURE SURFACE,,,,,No,,,,,,,,,,,,,,,BROWN,WALL CLADDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxture nexa stone 495 x 100 30mm,₹1644.85 (₹213.62/SQFT),₹2138.35,23%,LUXTURE,https://www.hippostores.com/luxture-nexa-stone-495-x-100-30mm/product/3000011976,3000011976,tiles and flooring (tfl) > cladding tiles > light weight concrete > WALL CLADDING,tiles and flooring (tfl),cladding tiles,light weight concrete,WALL CLADDING,,WALL CLADDING,LIGHT WEIGHT CONCRETE,,BX,India,BX,KGM,23.0,,WALL CLADDING,LUXTURE SURFACE COATING PVT. L,"70/A20 RAMA ROAD INDUSTRIAL AREA, NEW DELHI, DL, 110015",RUSTIC,0.715347454477889,STONE,30MM,,TFL,LUXTURE NEXA STONE 495 X 100 30MM,LUXTURE SURFACE,,,,,No,,,,,,,,,,,,,,,STONE,WALL CLADDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
simero arshida natural veevotech ultra matt gvt-floor 600 x 1200 9mm,₹1250 (₹80.64/SQFT),₹2170.00,42%,SIMERO,https://www.hippostores.com/simero-arshida-natural-veevotech-ultra-matt-gvt-floor-600-x-1200-9mm/product/3000008850,3000008850,tiles and flooring (tfl) > rooms tiles > gvt-floor > GVT-FLOOR 600 X 1200,tiles and flooring (tfl),rooms tiles,gvt-floor,GVT-FLOOR 600 X 1200,,GVT-FLOOR 600 X 1200,GVT-FLOOR,,BX,India,BX,KGM,28.0,,OPULA,Simero Vitrified Pvt.Ltd,"Simero International LLP,Survey No.108,P1P1, Unchi Mandal, Morbi, GJ, 363641",MATT,1.44,VITRIFIED,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agl quartz swiss series 3100x1400 platinum grey 15mm,₹25218.83 (₹539.71/SQFT),₹35033.00,28%,AGL QUARTZ,https://www.hippostores.com/agl-quartz-swiss-series-3100x1400-platinum-grey-15mm-model-3100x1400platinum-grey/product/3000005215,3000005215,tiles and flooring (tfl) > engineered stone > quartz base > QUARTZ 3100X1400,tiles and flooring (tfl),engineered stone,quartz base,QUARTZ 3100X1400,,QUARTZ 3100X1400,QUARTZ BASE,3100X1400PLATINUM GREY,BX,India,BX,KGM,165.0,,SWISS SERIES,ARIZONA MARMO IMPEX PRIVATE LI,"GROUND FLOOR,70/1/2 MARKET NEAR GULMOHAR BANQUET MANGOL PUR, New Delhi, New Delhi, New Delhi, DL, 110085",POLISHED,4.341,QUARTZ SURFACE,15 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity hd stone holi marfil 300x600mm 8mm 5pc,₹520.24 (₹53.7/SQFT),₹805.00,35%,KAJARIA,https://www.hippostores.com/kajaria-eternity-hd-stone-holi-marfil-300x600mm-8mm-5pc/product/3000007116,3000007116,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity hd stone holi nero 300x600mm 8mm 5pc,₹601.99 (₹62.14/SQFT),₹805.00,25%,KAJARIA,https://www.hippostores.com/kajaria-eternity-hd-stone-holi-nero-300x600mm-8mm-5pc/product/3000007117,3000007117,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity décor series wave bronze 300x600mm 8mm 5pc,₹627.61 (₹64.78/SQFT),₹835.00,25%,KAJARIA,https://www.hippostores.com/kajaria-eternity-d-cor-series-wave-bronze-300x600mm-8mm-5pc/product/3000007110,3000007110,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity hd stone holi gris 300x600mm 8mm 5pc,₹601.99 (₹62.14/SQFT),₹805.00,25%,KAJARIA,https://www.hippostores.com/kajaria-eternity-hd-stone-holi-gris-300x600mm-8mm-5pc/product/3000007115,3000007115,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity hd stone riven bronze 300x600mm 8mm 5pc,₹602.01 (₹62.14/SQFT),₹805.00,25%,KAJARIA,https://www.hippostores.com/kajaria-eternity-hd-stone-riven-bronze-300x600mm-8mm-5pc/product/3000007119,3000007119,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity hd stone riven beige 300x600mm 8mm 5pc,₹601.99 (₹62.14/SQFT),₹805.00,25%,KAJARIA,https://www.hippostores.com/kajaria-eternity-hd-stone-riven-beige-300x600mm-8mm-5pc/product/3000007118,3000007118,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity matt kassel marfil 300x600mm 8mm 5pc,₹601.99 (₹62.14/SQFT),₹805.00,25%,KAJARIA,https://www.hippostores.com/kajaria-eternity-matt-kassel-marfil-300x600mm-8mm-5pc/product/3000007124,3000007124,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity matt privledge cement 300x600mm 8mm 5pc,₹601.99 (₹62.14/SQFT),₹805.00,25%,KAJARIA,https://www.hippostores.com/kajaria-eternity-matt-privledge-cement-300x600mm-8mm-5pc/product/3000007126,3000007126,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity matt oslo gris matt 300x600mm 8mm 5pc,₹520.24 (₹53.7/SQFT),₹805.00,35%,KAJARIA,https://www.hippostores.com/kajaria-eternity-matt-oslo-gris-matt-300x600mm-8mm-5pc/product/3000007073,3000007073,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaj et oslo mrfil polish 300x600mm8mm5pc,₹601.99 (₹62.14/SQFT),₹805.00,25%,KAJARIA,https://www.hippostores.com/kaj-et-oslo-mrfil-polish-300x600mm8mm5pc/product/3000007074,3000007074,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity décor series edios grey 300x600mm 8mm 5pc,₹627.59 (₹64.78/SQFT),₹835.00,25%,KAJARIA,https://www.hippostores.com/kajaria-eternity-d-cor-series-edios-grey-300x600mm-8mm-5pc/product/3000007092,3000007092,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity décor series arabic azul 300x600mm 8mm 5pc,₹627.59 (₹64.78/SQFT),₹8000.00,92%,KAJARIA,https://www.hippostores.com/kajaria-eternity-d-cor-series-arabic-azul-300x600mm-8mm-5pc/product/3000007088,3000007088,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity décor series naples 300x600mm 8mm 5pc,₹627.59 (₹64.78/SQFT),₹835.00,25%,KAJARIA,https://www.hippostores.com/kajaria-eternity-d-cor-series-naples-300x600mm-8mm-5pc/product/3000007104,3000007104,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity polished hd oxford perla 300x600mm 8mm 5pc,₹601.99 (₹62.14/SQFT),₹805.00,25%,KAJARIA,https://www.hippostores.com/kajaria-eternity-polished-hd-oxford-perla-300x600mm-8mm-5pc/product/3000007133,3000007133,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria eternity polished hd oxford blanco 300x600mm 8mm 5pc,₹601.99 (₹62.14/SQFT),₹805.00,25%,KAJARIA,https://www.hippostores.com/kajaria-eternity-polished-hd-oxford-blanco-300x600mm-8mm-5pc/product/3000007132,3000007132,tiles and flooring (tfl) > cladding tiles > vitrified-wall > VITRIFD WALL 300X600,tiles and flooring (tfl),cladding tiles,vitrified-wall,VITRIFD WALL 300X600,,VITRIFIED-WALL 300X600,VITRIFIED-WALL,,BX,India,BX,KGM,15.0,,DIGITAL SERIES,KAJARIA CERAMICS LIMITED,"A-27 to 30, Industrial area,Sikendrabad, Bulandshahar, UP, 203205, VILLAGE GAILPUR DIST. ALWAR",,0.9,VITRIFIED,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
